#1.2																
20399	15															
NAME	DESCRIPTION	S1	S5	S40	S41	S6	S7	S34	S36	S38	S2	S3	S39	S33	S35	S37
ENSMUSG00000022231	na	1365.18	1407.15	1460.88	3618.12	3734.83	1106.35	893.43	2162.7	2038.13	1750.47	2468.67	2199.1	1584.67	3410.72	1786.84
ENSMUSG00000022234	na	4445.41	5165.7	4801.59	3832.83	4543.2	5806.77	4511.23	3900.47	4576.31	4274.37	3921.28	4140.74	3781.6	4130.11	3663.79
ENSMUSG00000022235	na	555.78	376.223	229.088	397.844	221.178	945.174	1052.68	352.861	418.924	563.092	523.754	327.77	973.079	454.168	683.858
ENSMUSG00000022236	na	141.456	55.327	54.239	82.1564	28.3359	98.1089	249.399	67.5368	70.4555	97.6459	60.5264	68.2573	161.952	55.9759	109.688
ENSMUSG00000022237	na	2855.07	4195.69	3767.43	3763.06	3915.87	3715.87	2767.43	5393.95	4859.05	3736.58	5246.3	4365.68	3631.95	5660.12	3784.99
ENSMUSG00000022240	na	200.047	121.719	122.038	162.372	151.912	68.3258	147.236	170.739	152.336	305.958	351.86	313.578	271.97	391.195	286.408
ENSMUSG00000022241	na	3017.46	2785.72	2450.71	1508.59	1908.75	3155.26	3948.34	2570.19	2710.87	1622.86	1343.7	1532.08	1323.65	1297	1383.28
ENSMUSG00000022244	na	263.661	141.084	197.687	476.767	269.978	227.753	242.388	161.633	193.594	331.345	361.544	362.913	690.175	313.593	331.773
ENSMUSG00000022245	na	15.9033	18.4423	12.1324	8.40971	5.50976	9.63569	18.0288	16.6945	12.06	5.85876	0.807018	3.37908	2.05002	1.27218	6.09379
ENSMUSG00000022246	na	6185.93	5599.1	5926.31	4462.31	4789.61	4863.23	6505.56	5880.48	5426.3	4813.36	3863.97	4783.48	3728.96	3890.4	3589.17
ENSMUSG00000022247	na	1717.56	1424.67	1325.29	1009.81	939.02	1721.29	1873	1508.58	1423.71	1026.58	869.159	916.405	954.626	737.864	1024.43
ENSMUSG00000022248	na	231.017	187.19	228.375	441.186	345.54	217.241	194.311	205.646	271.032	459.586	397.86	409.544	412.055	335.855	358.179
ENSMUSG00000022253	na	961.732	632.571	528.115	897.26	853.226	670.119	765.225	723.938	511.595	1305.86	1000.7	943.43	1238.89	1051.46	984.484
ENSMUSG00000022255	na	8016.91	7659.19	7281.49	5533.64	5688.39	8178.02	7259.69	7958.63	7430.88	6835.85	5621.63	6031.64	5426.41	5121.08	5147.94
ENSMUSG00000022257	na	1626.16	1418.8	1059.7	1169.85	1435.24	1839.33	1496.27	1331.72	1228.1	1426.18	1950.79	1651.39	1660.1	1887.59	1360.74
ENSMUSG00000022261	na	2289.24	1337.07	1380.24	2771.32	2122.04	1444.48	1694.71	2134.62	1781.7	2837.59	2977.9	2500.52	2864.56	3042.42	2698.87
ENSMUSG00000022262	na	2442.42	2239.82	1337.42	1773.16	838.271	4710.1	5709.14	2650.63	1972.12	2220.47	2869.76	1759.15	2999.18	2368.16	3172.83
ENSMUSG00000022263	na	2401.39	2307.11	2355.82	1722.72	2072.46	2735.7	2728.39	3039.2	1814.07	1610.52	1909.4	1671.96	1691.28	2117.54	1953.41
ENSMUSG00000022265	na	579.215	619.662	545.244	840.325	846.141	467.769	475.761	600.243	486.206	811.762	1020.87	731.232	834.355	1059.1	748.863
ENSMUSG00000022270	na	7519.37	5430.35	5531.66	5530.65	5074.44	6411.89	5877.49	8231.52	6574	3577.03	3636.39	3875.08	3221.86	3881.33	3566.21
ENSMUSG00000022272	na	1506.62	2678.73	2178.88	1509.19	2961.94	2195.17	933.488	2173.32	2676.6	1677.53	3280.54	2083.53	1918.85	3165.18	1854.54
ENSMUSG00000022280	na	4406.94	5652.43	6231.67	2595.38	3916.74	4202.9	4006.34	5707.85	5730.14	2148.19	2751.91	2749.94	1914.07	3071.73	2099.68
ENSMUSG00000022283	na	17693.4	22051.5	20592.3	15082.6	16997.9	20242	19648.4	18286.5	16001.9	17033.1	15499.8	12552.3	12143.7	14391.5	14501.2
ENSMUSG00000022285	na	18461.3	23448.1	23116.1	14229.8	16139.9	20126.1	20963	20410.6	20882.6	14245.5	14500.6	14848.1	13165.2	13917	12584.3
ENSMUSG00000022286	na	795.165	692.509	493.146	918.607	813.083	1114.23	1121.79	701.169	633.464	936.75	1070.11	856.931	1127.51	1012.65	1031.2
ENSMUSG00000022292	na	522.299	729.358	695.115	989.759	1276.66	723.553	562.901	853.696	776.915	729.741	1265.45	959.658	859.642	1484	996.366
ENSMUSG00000022295	na	1756.06	1831.3	1754.22	1684.51	1603.33	1997.19	1813.92	1885.69	1756.95	1932.73	1806.93	1799.67	1775.99	1536.18	1555.92
ENSMUSG00000022297	na	1536.78	1083.49	1027.67	1159.91	1044.5	1293.81	2034.25	1377.31	1202.84	1357.27	1635.02	1341.51	1577.2	1349.79	1365.66
ENSMUSG00000022299	na	915.701	757.059	861.399	988.465	1024.81	861.959	619.992	754.286	823.883	1248.57	1162.11	1150.91	943.693	1164.05	893.079
ENSMUSG00000022300	na	1688.27	1458.78	1441.62	1002.69	994.903	1865.8	1852.97	1439.51	1649.67	1219.28	901.441	968.443	1035.26	830.731	1065.74
ENSMUSG00000022305	na	349.874	532.983	448.185	317.628	448.651	508.942	353.565	446.195	418.29	458.285	421.265	386.567	381.305	488.515	379.171
ENSMUSG00000022306	na	80.3537	71.003	49.9569	95.7413	100.75	70.9537	78.125	77.4018	53.9524	125.638	132.351	100.021	151.018	173.016	138.803
ENSMUSG00000022307	na	2217.28	2639.07	2671.26	2460.2	3193.38	2112.84	2218.55	2834.28	2366.94	2365.03	3415.25	2730.91	2456.56	3496.64	2338.69
ENSMUSG00000022309	na	1148.39	659.313	704.393	2243.45	1260.16	371.412	423.678	1217.94	781.993	2108.5	2793.9	2276.82	2246.82	2814.7	2635.23
ENSMUSG00000022312	na	2994.9	3388.92	3343.57	3567.1	3195.26	3092.64	3364.7	3296.88	3201.4	3491.82	3300.26	3242.03	3271.59	3343.78	3264.82
ENSMUSG00000022313	na	461.196	561.57	583.781	472.238	516.343	490.545	418.671	516.011	536.35	479.767	502.772	544.032	444.854	494.877	477.347
ENSMUSG00000022314	na	5607.18	5982.69	5804.28	6240.01	6388.17	5920.69	5090.14	6370.46	5750.06	6088.55	6490.85	6013.4	5350.55	6357.07	5518.27
ENSMUSG00000022322	na	76.1686	160.448	186.982	38.8141	51.1621	98.1089	40.0641	93.3374	45.7009	36.4545	23.4035	24.3293	19.1335	30.5323	29.1148
ENSMUSG00000022323	na	607.674	263.725	276.191	558.276	274.701	473.9	569.911	339.961	324.985	662.689	418.842	569.035	1933.19	375.293	507.137
ENSMUSG00000022324	na	198.373	355.937	189.836	137.79	102.324	741.95	537.861	293.671	309.115	157.535	205.79	135.163	185.185	215.635	195.678
ENSMUSG00000022325	na	141.456	256.348	247.643	187.601	272.34	338.124	207.332	131.279	231.044	195.943	192.877	210.854	209.102	184.466	190.262
ENSMUSG00000022329	na	1302.39	1277.14	1129.75	1192.25	1212.14	1225.49	1340.15	1318.86	1153.31	1094.93	1254.92	1098.87	1195.17	1192.68	1230.28
ENSMUSG00000022330	na	7.53316	3.68847	4.28202	3.23451	8.65819	7.88375	5.00801	13.6591	4.44314	2.60389	11.2983	5.40652	12.9835	19.0827	10.8334
ENSMUSG00000022332	na	510.581	499.786	388.238	543.399	477.774	597.414	615.986	486.417	532.543	625.587	549.581	543.355	787.889	609.373	637.815
ENSMUSG00000022335	na	79.5167	145.694	112.76	165.606	203.861	145.411	92.1475	116.103	117.426	124.987	200.14	150.031	158.535	208.001	192.97
ENSMUSG00000022336	na	3090.24	3300.09	3062.08	2764.98	2793.93	3141.83	3183.15	3193.49	3087.89	2765.62	2425.37	2404.99	2382.85	2691.93	2551.8
ENSMUSG00000022337	na	1304.07	1116.68	1041.25	1026.63	891.007	1129.13	1030.65	1056.31	1048.58	1133.34	1005.55	925.191	991.526	837.73	970.943
ENSMUSG00000022338	na	2989.8	2109.71	2205.24	2266.75	1863.72	2264.39	2943.72	2683.25	2386.61	1997.18	1806.92	1836.88	2015.86	1723.78	2001.47
ENSMUSG00000022339	na	872.168	698.963	696.542	679.897	624.181	876.773	834.332	898.441	730.555	807.194	704.523	681.895	645.075	664.653	647.293
ENSMUSG00000022340	na	285.424	183.501	184.127	64.6901	90.5175	199.722	242.388	182.881	116.791	100.25	169.474	105.427	164.685	119.585	148.959
ENSMUSG00000022346	na	1598.71	2887.14	2327.99	507.17	893.368	3395.25	2311.73	2354.64	2573.85	238.907	178.351	247.349	279.486	309.775	260.679
ENSMUSG00000022350	na	842.882	1326.93	1147.58	1021.46	1398.7	1048.54	727.165	1045.68	1042.87	988.828	1197.63	1150.91	1044.83	1314.14	954.017
ENSMUSG00000022351	na	1060.5	1683.78	1464.45	842.911	879.997	1560.98	1598.57	1016.84	1302.48	904.196	981.33	857.61	1113.85	957.943	1076.58
ENSMUSG00000022353	na	2003.82	1669.03	1315.29	1730.46	1974.85	1627.56	1590.54	1807.56	1417.99	2642.29	2379.07	2309.26	2615.14	2076.83	2260.12
ENSMUSG00000022354	na	2171.94	1743.67	1476.35	1210.93	1078.88	1841.94	1620.17	1479.32	1606.03	1772.96	1486.1	1464.81	1849.67	1226.41	1357.23
ENSMUSG00000022357	na	57.7542	118.953	45.6749	126.793	112.557	83.2174	93.1491	220.823	109.174	89.1833	177.544	90.5592	172.202	190.191	142.866
ENSMUSG00000022358	na	1530.91	1946.59	1015.55	1815.2	1682.05	1900.86	1419.27	2079.22	1678.24	1348.82	1771.41	1373.26	1412.46	1816.67	1332.51
ENSMUSG00000022359	na	1103.19	520.996	502.423	839.039	591.906	920.648	1443.31	645.772	609.982	1271.34	853.828	892.759	1197.91	662.172	966.882
ENSMUSG00000022360	na	539.038	490.565	525.262	867.493	719.417	521.202	436.697	550.917	425.906	1020.07	792.492	886.676	870.58	859.357	905.264
ENSMUSG00000022361	na	1791.32	2070.88	2063.51	2290.7	2744.88	1810.47	1491.04	2067.58	2122.03	2211.81	3036.63	2695.66	2133.01	3263.71	2117.78
ENSMUSG00000022362	na	25.628	20.389	15.7132	12.5448	13.9822	7.20584	10.9755	19.954	17.3985	15.4371	5.1213	7.83282	3.88598	15.7712	9.05895
ENSMUSG00000022364	na	54.4061	79.302	81.3585	115.148	134.596	94.605	82.1314	65.2603	45.7009	131.497	162.211	136.515	181.085	211.818	188.23
ENSMUSG00000022365	na	5020.61	4335.7	4706.92	3817.45	3711.42	4674.71	4187.71	4441.77	4358.4	3901.29	3656.78	4045.67	3528.06	3456.89	3336.1
ENSMUSG00000022366	na	5.85912	4.61058	9.99139	30.4044	17.3164	7.00778	11.0176	21.2475	22.8504	41.0113	20.9825	27.0326	146.235	22.2631	31.8231
ENSMUSG00000022367	na	22.5995	55.327	101.341	7.76281	9.4453	344.257	74.1186	72.0899	163.761	5.20778	4.84211	2.70326	9.56676	8.26917	12.8647
ENSMUSG00000022369	na	275.379	213.931	265.486	137.143	181.035	221.621	357.572	279.253	213.905	173.159	192.877	158.817	192.019	181.285	181.46
ENSMUSG00000022370	na	895.608	618.741	554.523	598.384	445.503	784.873	826.322	616.936	660.76	981.014	618.982	673.788	813.858	508.235	761.723
ENSMUSG00000022371	na	768.382	309.831	216.242	514.287	639.92	316.226	644.031	620.731	439.237	934.146	840.912	650.135	912.942	1068.62	901.203
ENSMUSG00000022372	na	1494.93	5904.24	4406.16	1293.78	2676.19	2595.47	1289.08	2825.22	3023.12	592.389	838.49	781.918	435.972	1180.57	812.5
ENSMUSG00000022375	na	225.158	185.345	140.593	227.709	113.344	391.56	735.176	254.971	198.672	282.522	244.527	187.201	352.604	232.809	314.846
ENSMUSG00000022376	na	435.248	598.454	511.698	925.715	1120.85	324.986	186.298	684.471	714.079	682.219	1083.01	861.667	660.107	1338.33	926.93
ENSMUSG00000022377	na	1268.92	2536.75	2461.46	1967.24	2892.61	1306.95	1096.75	2202.16	2030.52	1436.03	2370.23	1958.49	1535.48	2630.25	1844.36
ENSMUSG00000022378	na	4386.77	6577.3	6925.61	2588.26	2887.92	4696.21	4350.89	4427.76	4241.72	2457.5	1781.89	2191.64	1490.37	1924.79	1727.91
ENSMUSG00000022382	na	147.315	82.9905	40.6792	141.024	96.0273	260.164	151.242	74.3664	85.6891	259.738	255.018	210.854	257.62	148.209	180.782
ENSMUSG00000022383	na	46.873	36.8847	42.1066	59.5149	71.6269	53.4343	44.0705	62.225	38.7188	33.1996	86.351	43.928	76.5341	125.946	69.063
ENSMUSG00000022385	na	102.953	166.903	199.114	49.8114	69.2656	138.404	133.213	88.0256	86.9586	75.5129	56.4913	37.8456	47.8338	41.9819	68.386
ENSMUSG00000022386	na	434.412	300.61	347.558	414.017	341.605	310.97	419.671	337.684	328.157	386.678	388.983	383.187	468.088	408.369	437.399
ENSMUSG00000022387	na	4997.01	4490.74	4334.85	5253.46	4745.57	4364.06	4636.39	4731.35	4324.41	3783.46	3981.86	3937.22	3518.5	3976.28	4006.94
ENSMUSG00000022388	na	34.3178	61.7818	54.9527	52.399	34.6328	45.5506	91.1458	114.585	45.0661	35.1525	48.4237	33.7908	63.5507	55.9759	72.4484
ENSMUSG00000022389	na	9179.56	4479.81	5340.61	18460.5	18483.8	3680.11	3670.96	8882.01	7544.7	16235.7	18802.4	19106.8	15520.1	18702	17955.9
ENSMUSG00000022390	na	3046.75	2854.88	2726.21	3609.05	4248.06	2549.95	2933.7	3527.86	3261.91	3481.4	4741.23	4120.43	4133.53	4594.42	4088.93
ENSMUSG00000022391	na	2721.13	2480.54	2523.54	1983.4	2168.46	3142.09	2556.09	1919.88	2159.33	2547.27	1941.69	2429.48	2033.65	1936.92	1907.99
ENSMUSG00000022394	na	721.513	781.028	810.737	659.188	733.584	603.542	637.021	728.483	643.622	570.248	704.53	637.964	608.173	795.116	528.805
ENSMUSG00000022400	na	3425.02	2312.58	2421.71	2022.16	1909.82	2328.7	2735.44	2524.2	2465.53	2589.93	2040.91	2186.72	2118.96	2029.45	1854.26
ENSMUSG00000022401	na	770.056	626.118	617.325	581.564	665.107	782.243	843.35	679.162	674.723	654.228	742.457	637.294	614.323	813.559	610.733
ENSMUSG00000022403	na	2619.03	2801.39	2512.83	3239.68	3700.99	3939.25	2388.82	2686.3	2449.44	4239.79	3922.92	3581.82	3695.5	4204.57	3568.93
ENSMUSG00000022404	na	2218.94	1701.3	1646.44	2480.87	1771	2400.16	3063.9	1925.18	1948	2730.83	2505.79	2482.96	3082.54	2330.64	2644.02
ENSMUSG00000022407	na	689.703	951.626	747.213	594.501	842.206	956.561	880.408	764.152	795.958	633.398	836.878	587.958	717.508	788.751	734.641
ENSMUSG00000022408	na	37.6658	59.0155	42.1066	12.938	23.6133	75.3336	62.0994	45.5305	33.6409	51.4269	49.2281	42.5763	47.8338	37.5293	54.8441
ENSMUSG00000022412	na	1482.36	1548.26	1460.19	1225.87	1325.5	1294.69	1377.2	1491.88	1423.71	1107.96	1185.5	1167.13	977.179	1232.73	935.735
ENSMUSG00000022414	na	693.888	538.516	650.868	700.594	569.867	610.553	554.888	637.426	490.65	699.145	750.527	732.583	904.059	675.527	854.485
ENSMUSG00000022415	na	256.127	178.891	141.307	171.429	207.01	176.946	173.277	197.299	170.109	169.253	241.299	166.926	213.885	214.362	237.658
ENSMUSG00000022416	na	7.53316	19.3644	12.1324	12.2911	25.1875	31.535	2.00321	15.9357	19.6768	36.4545	20.1755	30.4117	41.6838	32.4406	60.9379
ENSMUSG00000022419	na	10034.2	8258.47	7727.63	7002.05	5627.04	7814.55	12528	12261.4	9839.65	5812.48	4943.8	6026.24	4438.29	4669.53	4581.85
ENSMUSG00000022420	na	705.605	612.285	522.407	829.974	620.241	654.352	918.474	594.933	588.398	777.911	879.655	806.249	936.856	833.913	962.819
ENSMUSG00000022421	na	542.695	285.464	265.937	362.265	348.198	318.309	431.691	478.914	289.741	354.129	372.036	319.661	349.187	387.032	325.679
ENSMUSG00000022422	na	41.8509	41.4952	42.8202	13.5849	13.3808	28.0311	27.0433	34.1478	33.0062	34.5016	16.1404	8.7856	32.8003	10.1774	18.9585
ENSMUSG00000022425	na	2323.55	1598.04	1477.3	3264.29	2467.6	2078.68	1847.94	2382.79	2260.9	2375.38	2307.25	2441.71	2742.29	2734.5	2321.03
ENSMUSG00000022426	na	822.028	1016.96	1025.62	859.865	1019.53	840.037	1099.61	893.96	878.062	981.299	1036.13	1091.5	860.499	1078.77	878.755
ENSMUSG00000022427	na	2784.24	2348.16	2392.95	2199.07	1777.77	2768.28	2763.79	2263.89	2530.66	2799.55	1910.64	2395.35	2284.65	1689.17	2155.78
ENSMUSG00000022428	na	245.246	182.579	186.268	335.095	374.664	242.644	360.577	201.093	228.504	479.116	538.282	535.246	545.988	487.245	499.014
ENSMUSG00000022429	na	41.0139	35.9626	27.8332	50.4583	15.7422	46.4265	71.1138	38.7009	30.4672	54.6817	39.5439	28.3842	46.4671	26.7158	37.2398
ENSMUSG00000022431	na	28.4586	23.0529	3.56835	16.1725	14.168	96.357	66.1058	25.0417	29.8325	25.3879	53.2632	36.494	53.9839	31.1684	60.2608
ENSMUSG00000022433	na	4373.43	3740.09	3843.11	6166.31	5125.63	3350.62	4202.7	4593.99	4818.3	5979.75	5431.99	5760.56	5366.99	5336.7	5697.01
ENSMUSG00000022434	na	409.303	428.784	441.763	456.064	371.514	412.584	467.749	387.01	517.311	468.7	407.545	437.252	440.073	392.466	413.701
ENSMUSG00000022435	na	38.5028	8.29905	4.28202	9.05662	2.36133	1.75194	59.0946	16.6945	10.7905	15.6233	3.22807	11.4889	10.9334	8.26917	2.03126
ENSMUSG00000022436	na	682.995	912.319	861.103	776.439	867.127	591.253	658.412	743.409	681.704	783.122	802.986	792.627	953.798	730.922	907.973
ENSMUSG00000022437	na	1663.99	1803.66	1815.56	1451	1448.28	1640.69	1402.25	1406.89	1581.76	1341	1621.3	1563.84	1711.78	1672.92	1476.73
ENSMUSG00000022438	na	1164.29	2804.16	2839.7	2762.92	3568.75	1472.51	1255.01	2404.01	2757.92	1975.05	3406.42	3151.33	2215.39	3171.54	2454.44
ENSMUSG00000022439	na	479.611	926.724	942.752	459.3	453.374	460.76	273.438	744.418	565.552	317.023	330.072	383.863	287.002	396.284	318.233
ENSMUSG00000022440	na	344.014	210.243	266.912	458.656	588.755	155.047	133.213	344.515	381.478	288.381	355.089	337.232	289.736	377.202	368.337
ENSMUSG00000022441	na	265.335	326.429	193.405	252.291	158.996	533.468	718.149	419.639	323.08	210.264	330.877	236.535	356.021	298.961	443.492
ENSMUSG00000022442	na	90.398	92.2117	84.9269	183.073	184.971	96.357	79.1266	91.8196	60.9345	249.973	368.809	307.496	289.053	320.589	220.731
ENSMUSG00000022443	na	9765.35	34409.9	27688.7	12291.2	34825.9	18326.3	10916.4	19981.7	27620.7	8318.8	20466	15466.1	10706.6	27038.3	12725.6
ENSMUSG00000022445	na	1.67404	2.76635	4.28202	68.5715	17.3164	5.25583	17.0272	4.55305	29.1978	3.25731	2.42106	2.02745	110.018	2.54436	4.06253
ENSMUSG00000022449	na	190.003	46.1058	83.4995	126.146	66.9043	119.132	370.593	175.292	130.121	141.912	79.0878	98.669	138.718	66.1533	141.511
ENSMUSG00000022450	na	1607.07	1254.08	1096.2	1732.4	1236.55	1272.79	1611.58	1028.23	1206.63	2115.66	1537.37	1508.42	1881.24	1351.69	1728.62
ENSMUSG00000022451	na	3898.92	4130.04	4184.38	3011.9	2973.47	3682.4	4232.22	3993.11	3545.09	2819.56	2816.58	2904.65	2674.3	2679.85	2677.74
ENSMUSG00000022452	na	2850.91	1981.64	2318	1742.74	1368	2173.3	2581.12	1841.72	2276.16	2841.5	1783.49	2254.53	2322.02	1497.98	1943.25
ENSMUSG00000022453	na	1948.58	2409.48	2017.55	1793.21	1878.82	2261.74	2798.46	2322.81	2566.24	1668.44	1865.82	1725.35	1948.89	1805.23	1773.3
ENSMUSG00000022456	na	186.655	106.043	98.4864	252.939	247.94	39.4188	206.33	321.749	201.211	205.056	226.772	164.899	321.171	240.442	358.18
ENSMUSG00000022462	na	7888.09	8746.4	11094.7	8368.35	9786.03	7716.34	11175.8	10356.7	11298.1	6899.03	7087.97	7336.68	6370.85	7346.15	6946.99
ENSMUSG00000022463	na	4925.09	8141.55	7154.39	4786.91	5497.33	6381.23	5481.87	5956.7	6623.48	3659.72	4918.06	4875.39	4624.97	4847.55	4174.31
ENSMUSG00000022464	na	2125.18	2422.4	3688.28	3107.07	2309.38	1181.69	1486.37	2685.44	1546.17	806.558	732.776	1247.57	642.344	1237.84	742.082
ENSMUSG00000022466	na	589.221	504.398	452.467	507.818	456.523	543.103	568.91	449.234	413.212	553.931	573.79	548.086	582.206	464.346	516.574
ENSMUSG00000022468	na	219.298	104.199	141.307	139.084	96.0272	145.411	196.314	223.858	225.331	198.547	145.263	127.053	198.169	158.386	174.689
ENSMUSG00000022469	na	2675.09	1971.49	2487.85	4943.64	5176.77	1508.42	1597.56	2844.13	2863.27	1853.31	2832.62	2841.12	2333.61	3240.85	2962.25
ENSMUSG00000022471	na	393.399	485.032	391.806	347.386	407.723	447.621	580.929	430.263	472.242	410.113	344.597	426.44	448.271	360.026	437.4
ENSMUSG00000022472	na	1612.94	1656.13	1818.47	1218.77	1670.25	1941.12	1563.49	1572.32	2104.77	1233.6	1248.46	1403.7	1158.26	1205.41	1042.72
ENSMUSG00000022474	na	839.531	403.888	429.629	916.007	765.07	465.142	524.84	490.211	467.165	823.483	722.28	783.272	748.94	715.6	708.911
ENSMUSG00000022475	na	4054.55	2968.3	3095.89	6780.59	7354.94	2238.96	4259.78	4254.82	3661.21	6697.68	8327.56	7693.98	7221.59	7876.6	7823.37
ENSMUSG00000022476	na	354.059	329.196	284.755	233.531	282.572	455.505	393.629	258.765	305.307	287.079	277.614	286.546	298.619	256.98	299.95
ENSMUSG00000022477	na	4055.89	6331.29	4830.12	3839	4043.88	5548.9	5208.4	5525.84	5047.72	3696.12	5714.98	4252.18	5673.82	4916.75	4293.79
ENSMUSG00000022479	na	434.412	526.529	396.087	492.292	489.582	625.444	614.984	659.433	549.045	415.972	374.457	343.314	699.74	405.825	399.482
ENSMUSG00000022483	na	18.4144	11.0654	10.7051	7.11591	3.93554	7.00778	17.0272	33.389	16.5031	4.55681	4.84211	9.46141	10.9334	6.3609	6.77088
ENSMUSG00000022488	na	919.885	3422.86	3364.23	1319.03	1854.43	1668.71	759.215	1815.14	1968.97	1012.26	1234.74	1210.38	828.892	1486.56	1312.2
ENSMUSG00000022489	na	518.949	1073.35	1072.64	520.108	499.027	579.019	452.725	1021.4	693.766	326.137	412.387	416.302	289.053	460.528	558.596
ENSMUSG00000022490	na	53.5691	93.1338	55.6663	86.0379	64.5429	113	58.093	69.0545	49.5093	74.2109	63.7545	70.9606	199.535	62.3368	69.74
ENSMUSG00000022494	na	29.2956	11.0654	9.27772	76.3343	28.3359	7.00778	33.0529	48.5658	14.5989	44.2662	83.9299	56.0927	79.2675	107.499	83.2819
ENSMUSG00000022498	na	1520.03	1714.21	1925.48	1147.6	1441.98	1751.07	1600.56	1368.95	1456.72	971.901	1068.49	1023.18	1024.33	1077.54	956.049
ENSMUSG00000022500	na	6214.88	15251.7	12065.4	4431.25	5604.94	13087	9982.98	14958.6	15412.2	1996.53	2116	2651.9	1830.67	2798.8	2096.26
ENSMUSG00000022503	na	611.864	858.496	875.675	529.812	749.327	725.303	581.934	604.036	762.316	479.118	560.072	543.354	565.123	631	569.431
ENSMUSG00000022504	na	571.683	402.965	254.781	254.232	1803.26	360.024	288.462	1003.19	811.825	565.696	698.071	335.88	571.273	719.416	588.388
ENSMUSG00000022505	na	22339.2	16260.6	17544.2	19883.8	28431.1	11646.9	12736.4	18875.4	18997	27939.1	34818.8	34640.9	24157.4	34252.2	21307.3
ENSMUSG00000022507	na	3102.82	2948	3432.75	3390.41	3238.95	2629.66	2535.05	3577.17	3416.14	2905.94	2985.97	3337.18	2206.51	3270.77	2953.45
ENSMUSG00000022508	na	3206.62	2338.49	2725.51	3826.43	3113.01	2602.52	3450.52	3555.93	3292.36	1764.79	1789.97	1963.24	1930.44	2262.57	2242.51
ENSMUSG00000022510	na	15.0663	43.3395	13.5597	23.2884	24.4004	113.876	12.0192	20.4887	21.581	27.9918	43.579	28.3842	36.217	24.8075	58.2295
ENSMUSG00000022512	na	431.065	550.503	392.52	364.853	453.376	938.159	368.589	948.554	683.605	526.637	507.612	418.329	666.255	540.679	676.406
ENSMUSG00000022514	na	775.915	2697.19	1848.4	852.616	990.182	1141.39	791.266	1601.91	1296.13	760.987	816.703	846.795	578.106	1303.35	831.464
ENSMUSG00000022515	na	805.21	596.61	717.952	1134.67	958.698	637.708	688.101	710.275	734.389	988.177	1131.44	1092.79	1110.43	1153.23	1144.95
ENSMUSG00000022516	na	759.174	605.829	697.97	908.249	797.343	707.785	609.976	608.591	735.657	1197.15	876.425	977.905	994.261	791.931	938.449
ENSMUSG00000022517	na	2631.57	3889.48	3444.19	2500.26	2971.32	3039.65	2848.56	3706.98	3414.23	2133.25	3057.01	2579.61	2682.11	2843.96	2646.72
ENSMUSG00000022518	na	606.002	687.898	467.454	564.743	433.698	1286.81	1489.39	1340.88	839.121	345.667	677.893	468.341	533.69	908.969	906.617
ENSMUSG00000022519	na	35.1547	1773.22	203.396	56.9273	63.7558	514.194	108.173	774.018	493.189	37.7564	1356.62	107.455	901.326	437.629	290.471
