#1.2							
20399	6						
Name	Description	S39	S3	S2	S35	S37	S33
ENSMUSG00000027513	na	52.0377	368.001	83.3245	186.374	661.509	12104.4
ENSMUSG00000027514	na	367.643	301.825	255.833	327.586	490.211	261.036
ENSMUSG00000027519	na	3234.62	3051.32	2812.28	3495.93	2621.68	2503.16
ENSMUSG00000027520	na	63.5267	50.8422	35.8035	50.251	59.5838	53.3005
ENSMUSG00000027522	na	3383.13	3573.48	3364.88	3232.6	4009.72	4041.27
ENSMUSG00000027523	na	18246.8	23008.3	20542.8	19523.8	22525.6	21791.6
ENSMUSG00000027524	na	751.504	669.823	632.747	548.308	466.513	531.639
ENSMUSG00000027525	na	6.75815	11.2983	8.46265	6.99699	11.5105	8.88342
ENSMUSG00000027530	na	33.1149	41.1579	38.4074	29.2601	46.7191	31.4336
ENSMUSG00000027531	na	2237.52	2052.88	2667.61	1681.99	1847.77	2205.67
ENSMUSG00000027533	na	1165.39	1060.3	1000.58	935.228	868.321	955.188
ENSMUSG00000027534	na	274.381	298.597	307.259	280.516	318.232	279.486
ENSMUSG00000027536	na	1274.59	1214.56	1129.44	1247.37	941.829	906.109
ENSMUSG00000027540	na	3697.62	3303.86	2652.72	4102.78	3048.23	2669.12
ENSMUSG00000027544	na	198.014	218.702	180.319	265.25	255.263	207.735
ENSMUSG00000027546	na	2378.84	2205.58	2077.23	1973.15	1591.84	2017.22
ENSMUSG00000027550	na	639.996	727.124	786.374	685.07	720.42	714.773
ENSMUSG00000027551	na	469.691	475.334	326.137	555.942	371.721	347.82
ENSMUSG00000027552	na	554.168	513.264	641.208	443.355	459.743	594.506
ENSMUSG00000027555	na	102.724	116.211	90.4852	119.585	88.6985	99.0843
ENSMUSG00000027559	na	39.8731	2014.33	87.8813	542.586	1687.31	715.458
ENSMUSG00000027562	na	1882.82	1773.82	2522.52	1470.64	1460.48	2158.67
ENSMUSG00000027566	na	2099.1	1908.6	2385.12	1737.17	1990.65	2068.49
ENSMUSG00000027569	na	815.033	770.702	962.795	748.675	954.696	1004.51
ENSMUSG00000027570	na	51.3619	31.4737	33.8506	34.9849	40.6253	48.5171
ENSMUSG00000027573	na	867.06	955.494	878.779	1042.2	771.208	865.763
ENSMUSG00000027574	na	644.052	648.842	637.956	402.646	792.19	1006.57
ENSMUSG00000027575	na	1390.82	1383.23	1201.69	1432.47	1410.38	1403.57
ENSMUSG00000027579	na	170.305	165.439	124.336	190.827	137.449	89.5176
ENSMUSG00000027580	na	4456.81	5475.44	2771.21	5871.02	5711.66	3685.91
ENSMUSG00000027581	na	2.70326	4.84211	3.90584	4.45263	3.38544	2.73336
ENSMUSG00000027582	na	2165.12	2559.28	1737.7	2559.47	2521.33	2339.58
ENSMUSG00000027583	na	1546.94	1727.02	1452.97	1716.17	1427.98	1371.46
ENSMUSG00000027584	na	0.675815	0.807018	1.95292	1.27218	5.4167	6.15006
ENSMUSG00000027589	na	3887.29	4059.45	3925.38	3984.39	3858	3805.48
ENSMUSG00000027593	na	3781.89	3739.68	3735.28	4013.72	3249.32	3340.82
ENSMUSG00000027597	na	547.767	367.701	438.954	487.492	387.51	781.894
ENSMUSG00000027598	na	3187.77	3056.99	2916.43	3343.32	2805.85	2751.85
ENSMUSG00000027599	na	1515.85	1544.63	1574.7	1540.61	1283.08	1299.03
ENSMUSG00000027601	na	974.525	1011.2	1102.1	980.219	916.777	1129.56
ENSMUSG00000027602	na	2591.04	2490.41	2901.36	2039.27	2215.44	2819.54
ENSMUSG00000027603	na	91.9108	96.8422	94.3911	96.6856	144.22	120.268
ENSMUSG00000027605	na	1478	1292.03	1427.58	1209.84	1344.7	1529.32
ENSMUSG00000027606	na	10.1372	7.36282	8.46265	3.81654	13.5418	2.73336
ENSMUSG00000027610	na	1242.83	1089.47	1333.2	868.898	969.589	1623.62
ENSMUSG00000027611	na	189.228	163.018	177.064	139.304	199.064	204.319
ENSMUSG00000027612	na	7.43397	4.03509	5.85876	2.54436	6.09379	6.8334
ENSMUSG00000027613	na	1770.62	1413.09	1825.98	1334.51	1301.37	1391.96
ENSMUSG00000027615	na	1088.73	1133.06	1089.72	1174.86	1223.5	1207.47
ENSMUSG00000027618	na	982.635	1066.88	1092.98	896.249	938.443	1094.03
ENSMUSG00000027620	na	15926.4	14417.8	18895.5	13634.6	17427.3	16892.5
ENSMUSG00000027624	na	1275.27	1317.06	1147.02	1227.02	1444.9	1385.15
ENSMUSG00000027628	na	1075.24	959.538	948.474	958.582	761.72	841.186
ENSMUSG00000027630	na	2817.52	2763.22	2933.34	2602.9	2755.69	2512.66
ENSMUSG00000027634	na	1628.04	1787.57	1330.59	1939.5	1551.89	1510.17
ENSMUSG00000027635	na	127.053	174.316	148.422	129.126	133.386	136.668
ENSMUSG00000027636	na	37.8456	21.7895	26.0389	43.8902	41.9795	27.3336
ENSMUSG00000027637	na	2833	2176.51	3449.56	2008.78	2136.22	2129.28
ENSMUSG00000027639	na	12119.4	10864.8	9424.89	11577.5	11558.7	9199.82
ENSMUSG00000027641	na	435.225	523.755	588.48	494.241	459.743	475.605
ENSMUSG00000027642	na	5971.09	5513.58	6514.44	5664.36	5023.2	5823.6
ENSMUSG00000027646	na	1988.26	1927.16	1910.61	2008.11	1722.53	1942.75
ENSMUSG00000027649	na	642.024	675.474	466.097	677.436	587.035	564.439
ENSMUSG00000027650	na	496.048	715.824	344.366	848.553	559.274	524.807
ENSMUSG00000027651	na	1343.52	1258.14	1074.11	1580.05	1084.7	984.011
ENSMUSG00000027652	na	3143.82	3403.18	2552.56	3836.22	2944.78	2556.98
ENSMUSG00000027654	na	47.9829	48.4211	67.0502	53.4316	63.6463	43.7338
ENSMUSG00000027655	na	391.974	438.211	442.661	443.355	545.053	468.771
ENSMUSG00000027656	na	1036.7	1024.11	1249.22	637.999	763.077	1124.78
ENSMUSG00000027660	na	3708.69	3210.32	3141.68	3014.38	2831.58	2231.07
ENSMUSG00000027661	na	346.693	321.193	304.655	354.302	310.783	298.62
ENSMUSG00000027663	na	952.899	979.72	760.336	961.768	700.109	775.591
ENSMUSG00000027665	na	5915.58	5361.89	6649.05	5314.85	4746.4	4997.25
ENSMUSG00000027667	na	1078.61	1092.7	1092.99	1101.71	1212.67	1157.59
ENSMUSG00000027668	na	2036.23	2172.48	1937.94	2095.92	2071.88	2278.25
ENSMUSG00000027669	na	1202.27	1311.4	1295.44	1461.11	1236.36	1104.96
ENSMUSG00000027670	na	20.9503	12.9123	8.46265	20.991	23.021	18.4502
ENSMUSG00000027671	na	1123.88	1032.17	1203	991.669	1019.01	1188.33
ENSMUSG00000027673	na	1031.3	1110.46	1352.71	949.688	1130.06	1334.56
ENSMUSG00000027674	na	11.4889	25.8246	20.8311	8.26917	39.9482	18.4502
ENSMUSG00000027676	na	1032.64	1735.08	1475.1	1616.3	2388.1	1890.8
ENSMUSG00000027677	na	2560.69	3422.57	2836.29	2997.27	3841.78	3447.48
ENSMUSG00000027678	na	2864.75	3230.56	2487.36	3668.26	3046.88	2757.93
ENSMUSG00000027679	na	601.425	569.936	780.82	520.089	597.16	721.439
ENSMUSG00000027680	na	2459.28	2613.16	2297.91	2863.06	2119.31	2318.56
ENSMUSG00000027684	na	2203.82	2354.88	2725	2277.2	2286.51	2354.09
ENSMUSG00000027690	na	2.70326	4.84211	2.60389	2.54436	2.70835	159.218
ENSMUSG00000027692	na	1180.65	1276.71	946.514	1896.16	1051.52	760.557
ENSMUSG00000027694	na	51.1124	81.1778	10.8149	69.9283	57.7959	32.1372
ENSMUSG00000027695	na	1071.16	1145.16	880.772	1539.99	1228.92	921.142
ENSMUSG00000027698	na	2529.58	2435.58	2578.5	2425.41	1799.02	2194.89
ENSMUSG00000027699	na	130.432	152.527	195.942	167.928	125.938	153.752
ENSMUSG00000027702	na	220.316	286.492	338.506	237.261	390.003	446.221
ENSMUSG00000027706	na	13226.8	12402.1	15184.9	10779	11630.4	12202.6
ENSMUSG00000027708	na	1513.2	1514.14	1547.76	1431.09	1380.74	1406.97
ENSMUSG00000027709	na	697.442	878.843	639.907	828.825	669.639	861.695
ENSMUSG00000027710	na	780.003	901.474	761.05	820.559	834.191	962.334
ENSMUSG00000027712	na	10658.7	8637.47	10901.8	8819.78	7866.97	8527.4
ENSMUSG00000027713	na	13.5163	21.7895	35.8035	23.5353	33.8544	26.6503
ENSMUSG00000027714	na	676.49	629.475	834.547	562.94	616.827	628.672
ENSMUSG00000027715	na	212.882	206.597	384.074	225.176	201.095	239.169
ENSMUSG00000027716	na	75.0155	90.3861	77.4658	55.3398	89.3756	103.184
ENSMUSG00000027722	na	268.298	267.123	265.597	252.528	248.492	273.336
ENSMUSG00000027737	na	178.415	62.9474	85.2775	139.304	141.511	41.0004
ENSMUSG00000027739	na	1319.87	1242.81	1360.53	1277.91	1289.85	1214.3
ENSMUSG00000027742	na	1384.74	1233.93	1387.88	1241	1306.78	1375.56
ENSMUSG00000027744	na	6.08234	7.26317	3.25486	5.08872	0.677088	5.46672
ENSMUSG00000027746	na	1793.52	1840.75	1867.32	1824.93	1653.14	1770.31
ENSMUSG00000027750	na	6492.79	7936.77	6692.88	9037.9	8128.93	5643.71
ENSMUSG00000027751	na	1779.43	2368.59	1973.1	2303.92	2769.95	2300.82
ENSMUSG00000027752	na	659.595	560.879	732.995	571.845	682.505	676.508
ENSMUSG00000027761	na	6.75815	4.84211	6.50973	5.72481	2.03126	152.385
ENSMUSG00000027763	na	8814.66	10358.8	9620.63	9966.07	8507.37	8373.24
ENSMUSG00000027765	na	260.189	322	188.131	339.673	278.283	251.469
ENSMUSG00000027770	na	1667.91	1794	1589.03	1787.41	1453.71	1713.13
ENSMUSG00000027774	na	812.333	982.945	835.198	874.627	775.94	887.661
ENSMUSG00000027775	na	2653.25	2765.65	2655.97	2501.1	2204.6	2424.49
ENSMUSG00000027776	na	39.1973	33.0878	41.6623	38.1654	44.6878	59.4506
ENSMUSG00000027777	na	874.411	1057.06	859.833	1069.77	910.597	796.605
ENSMUSG00000027778	na	911.681	1066.07	1040.24	1164.67	1321.67	1232.75
ENSMUSG00000027782	na	3752.16	3878.49	3308.78	4106.58	3096.33	3104.47
ENSMUSG00000027784	na	1078.6	1158.88	887.276	1281.72	849.068	969.66
ENSMUSG00000027787	na	461.582	468.071	516.222	456.712	431.305	472.189
ENSMUSG00000027792	na	241.942	291.334	219.378	330.767	245.106	237.119
ENSMUSG00000027793	na	25.681	58.9124	89.1833	26.0797	55.5212	89.5176
ENSMUSG00000027796	na	367.643	516.492	274.06	480.248	392.034	372.42
ENSMUSG00000027797	na	302.765	236.456	348.271	226.448	212.606	346.454
ENSMUSG00000027799	na	1154.98	1378.4	1089.08	1412.13	1193.7	1065.33
ENSMUSG00000027800	na	4741.57	6296.37	5194.85	5481	4762.65	5182.45
ENSMUSG00000027803	na	3579.75	4680.08	2606.46	5180.77	2668.32	2664.94
ENSMUSG00000027804	na	1542.22	1693.58	1770.39	1680.45	2012.35	2037.02
ENSMUSG00000027805	na	612.965	651.264	884.672	538.77	741.413	853.492
ENSMUSG00000027806	na	1806.45	1721.37	1492.02	1902.55	1583.04	1409.73
ENSMUSG00000027808	na	8897.1	7538.36	9030.95	7335.39	7623.33	8183
ENSMUSG00000027809	na	889.382	1207.3	694.589	1211.76	956.725	1124.09
ENSMUSG00000027810	na	1500.31	1664.88	1750.49	1657.64	1579.64	1693.33
ENSMUSG00000027811	na	111.509	78.2808	95.042	88.4165	94.1152	94.3009
ENSMUSG00000027820	na	3297.96	3537.17	3527	4135.87	2878.28	3444.72
ENSMUSG00000027822	na	1155.65	1189.55	1298.69	1217.46	964.848	1286.05
ENSMUSG00000027823	na	1305.51	1384.04	1373.23	1397.44	1160.21	1266.11
ENSMUSG00000027824	na	4.73071	7.26317	7.1607	6.99699	9.47923	7.51674
ENSMUSG00000027827	na	22.9777	50.8421	27.3409	63.609	43.3336	39.6337
ENSMUSG00000027828	na	8430.84	8558.45	8432.74	9026.73	7590.79	7943.16
ENSMUSG00000027829	na	5002.37	4486.23	5144.58	4522.61	5988.19	5008.27
ENSMUSG00000027831	na	62.8508	64.5615	80.0697	81.4195	48.7503	127.785
ENSMUSG00000027832	na	23.6535	37.9299	54.0308	27.3519	18.9585	36.217
ENSMUSG00000027834	na	44.6038	53.2632	56.6346	54.0676	50.7816	56.0339
ENSMUSG00000027835	na	1313.82	1207.5	1517.06	1099.37	1176.28	1145.33
ENSMUSG00000027840	na	69.6089	125.895	32.5486	207.365	81.2505	116.851
ENSMUSG00000027843	na	169.63	212.246	156.233	242.35	242.398	191.335
ENSMUSG00000027845	na	416.978	457.579	307.911	522.868	439.429	420.254
ENSMUSG00000027848	na	2546.37	1979.65	2449.52	2014.43	1956.79	2059.57
ENSMUSG00000027849	na	20.9503	17.7544	15.6234	12.7218	33.1773	54.6672
ENSMUSG00000027852	na	4569.11	3920.51	4949.41	3645.41	3399.01	3773.39
ENSMUSG00000027854	na	2681.62	2878.63	2444.41	2836.97	2528.24	2449.76
ENSMUSG00000027858	na	9630.36	10178.9	8040.2	9267.15	6785.77	7233.15
ENSMUSG00000027859	na	2.70326	8.8772	4.55681	3.18045	4.73961	16.4002
ENSMUSG00000027860	na	811.652	1046.7	828.037	1056.54	916.777	917.042
ENSMUSG00000027861	na	45.9554	739.225	3.25486	253.801	251.199	312.286
ENSMUSG00000027863	na	235.859	224.351	367.799	239.806	252.554	187.919
ENSMUSG00000027864	na	14565.8	17538.1	9541.32	18039.6	10251.1	9105.51
ENSMUSG00000027865	na	626.482	615.754	527.287	608.1	483.44	494.055
ENSMUSG00000027867	na	539.976	684.352	703.051	622.732	963.496	935.493
ENSMUSG00000027868	na	6.75815	19.3684	14.9724	13.3579	16.2501	82.6842
ENSMUSG00000027875	na	992.778	1269.45	1092.33	1504.33	1758.42	1617.47
ENSMUSG00000027878	na	3909.32	4295.97	3311.39	5588.2	4247.75	3309.92
ENSMUSG00000027879	na	2263.34	2075.67	2704.78	1867.58	2138.92	2205.16
ENSMUSG00000027881	na	5227.96	4923.52	6099.72	4709.67	6511.02	5838.89
ENSMUSG00000027882	na	1762.6	1683.19	1725.07	1684.35	1783.19	1712.35
ENSMUSG00000027883	na	303.441	297.79	494.088	347.941	319.585	353.97
ENSMUSG00000027884	na	1204.98	1341.27	1115.76	1351.71	1268.19	1155.53
ENSMUSG00000027886	na	73.6638	138.807	122.383	102.41	169.949	183.819
ENSMUSG00000027889	na	715.69	740.035	691.334	758.219	786.1	976.496
ENSMUSG00000027890	na	196.662	188.842	215.472	167.928	211.251	256.936
ENSMUSG00000027893	na	3800.01	3680.86	3679.32	3679.1	3467.4	3890.18
ENSMUSG00000027894	na	15.5437	44.386	20.1802	41.9819	44.0107	32.117
ENSMUSG00000027896	na	26.3568	38.7369	28.6428	19.7188	37.2398	158.535
ENSMUSG00000027900	na	2981.7	3222.41	3441.72	2885.99	2843.72	2960.22
ENSMUSG00000027901	na	845.444	746.49	1042.21	779.843	1010.89	1133.66
ENSMUSG00000027905	na	725.149	729.546	781.819	737.865	737.35	800.191
ENSMUSG00000027907	na	5118.73	4106.71	5874.64	4034.97	5236.5	4903.52
ENSMUSG00000027931	na	5387.6	5458.63	4700.57	5385.11	4994.23	5001.4
ENSMUSG00000027932	na	303.441	322	302.703	367.025	325.002	397.706
ENSMUSG00000027933	na	1676.02	1811.75	1693.17	2010.04	1641.27	1669.38
ENSMUSG00000027935	na	409.542	309.895	440.707	304.688	354.117	403.852
ENSMUSG00000027936	na	2057.82	1868.26	1866.99	1950.27	2314.96	2129.28
ENSMUSG00000027937	na	1772.65	1413.09	2345.46	1256.91	1614.19	1917.46
ENSMUSG00000027938	na	35.1424	67.7896	54.6818	50.251	84.636	67.6507
ENSMUSG00000027939	na	91.9108	110.561	76.8149	112.588	97.5007	94.3011
ENSMUSG00000027940	na	14590	11865.8	14067.4	10896.4	11919.4	11516.9
ENSMUSG00000027942	na	1470.32	1298.3	1526.41	1328.66	1279.53	1381.22
ENSMUSG00000027944	na	646.141	609.178	692.892	587.384	739.094	674.822
ENSMUSG00000027947	na	4277.15	4503.19	4172	5103.49	3765.95	2832.39
ENSMUSG00000027950	na	60.1475	83.9299	63.7953	64.8811	70.4171	82.0008
ENSMUSG00000027951	na	2324.17	2443.66	1704.23	2497.92	2465.92	1963.23
ENSMUSG00000027952	na	1310.42	976.484	900.941	1299.55	888.34	780.378
ENSMUSG00000027953	na	1644.93	1446.18	1736.14	1290	1775.32	1845.02
ENSMUSG00000027954	na	3151.34	2240.32	3138.91	2231.37	2140.95	2899.49
ENSMUSG00000027955	na	1552.36	2037.77	1790.13	2335.7	1484.86	1148
ENSMUSG00000027956	na	146.652	203.369	142.563	160.294	150.991	166.735
ENSMUSG00000027957	na	1789.77	1986.64	1763.11	1885.32	1835.33	2076.48
ENSMUSG00000027959	na	221.668	217.088	200.5	205.457	213.96	207.052
ENSMUSG00000027961	na	0.675815	40.3509	5.20778	15.2662	18.2814	36.217
ENSMUSG00000027962	na	1963.24	2242.7	2676.15	2251.12	2197.82	2533.83
ENSMUSG00000027963	na	425.089	509.228	460.89	431.906	425.887	408.638
ENSMUSG00000027966	na	4.05489	7.26317	1.95292	3.18045	0.677088	8.88342
ENSMUSG00000027968	na	1014.89	887.724	1272.32	810.379	954.811	1093.35
ENSMUSG00000027978	na	539.3	612.527	297.495	550.854	351.409	351.92
ENSMUSG00000027981	na	759.864	884.374	687.361	1003.49	1063.91	794.98
ENSMUSG00000027983	na	110.834	122.667	123.685	65.5172	119.167	140.768
ENSMUSG00000027984	na	2723.53	2680.1	3599.88	2457.2	2941.26	4071.34
ENSMUSG00000027985	na	335.203	292.947	326.79	349.214	360.21	253.519
ENSMUSG00000027993	na	1447.59	1500.26	1410.01	1535.52	1357.56	1381.7
ENSMUSG00000027994	na	220.316	246.947	241.511	213.726	194.324	235.753
ENSMUSG00000027995	na	618.371	564.913	444.614	970.673	448.232	427.088
ENSMUSG00000027996	na	141.245	154.141	68.3522	48.9789	191.616	284.27
ENSMUSG00000027997	na	1006.29	952.28	1173.05	886.075	1020.38	1007.24
ENSMUSG00000027998	na	1094.15	1037.82	954.987	1042.54	962.818	927.293
ENSMUSG00000027999	na	846.792	792.495	919.827	749.954	805.728	771.491
ENSMUSG00000028001	na	33.7908	35.5088	89.1832	40.0737	25.7293	754.408
ENSMUSG00000028003	na	1726.03	1420.35	2262.78	2380.88	1654.8	2796.23
ENSMUSG00000028005	na	3719.71	4437.72	3616.13	5561.76	4628.87	3399
ENSMUSG00000028007	na	747.451	631.09	835.845	589.652	609.38	785.158
ENSMUSG00000028010	na	435.226	372.035	533.146	342.215	474.638	473.553
ENSMUSG00000028011	na	92.5867	67.7896	160.79	65.5172	65.6775	62.8673
ENSMUSG00000028013	na	750.831	664.175	895.738	597.922	690.631	994.259
ENSMUSG00000028015	na	1738.87	1812.56	1720.52	1870.74	1669.7	1657.78
ENSMUSG00000028016	na	688.656	698.879	579.366	786.843	629.015	604.756
ENSMUSG00000028017	na	29.7359	65.3685	20.8311	38.1654	28.4377	856.913
ENSMUSG00000028018	na	273.705	287.299	312.467	262.705	286.408	301.353
ENSMUSG00000028019	na	120.295	125.088	125.638	109.407	100.886	94.3009
ENSMUSG00000028024	na	3231.75	3544.4	4270.38	4273.92	2965.64	3447.45
ENSMUSG00000028028	na	452.122	421.264	316.374	510.145	712.303	391.555
ENSMUSG00000028029	na	1029.27	973.258	1324.06	800.206	968.236	1119.98
ENSMUSG00000028030	na	689.332	666.597	577.413	660.261	583.65	556.922
ENSMUSG00000028031	na	10.1372	46.8071	15.6233	38.8015	52.8129	94.3009
ENSMUSG00000028032	na	1404.36	1508.31	1415.84	1347.89	1413.74	1662.58
ENSMUSG00000028033	na	346.692	370.421	274.061	527.956	398.129	315.019
ENSMUSG00000028034	na	3087.13	3212.75	3360.32	3159.46	3702.31	3504.17
ENSMUSG00000028035	na	2999.11	3102.13	3320.02	2898.19	2983.31	3064.02
ENSMUSG00000028036	na	343.314	795.72	594.989	642.451	567.4	470.138
ENSMUSG00000028037	na	463.609	596.387	359.337	374.657	722.453	420.254
ENSMUSG00000028039	na	50.6861	57.2983	62.4934	50.8872	62.9692	62.8673
ENSMUSG00000028040	na	86.5043	76.6668	117.826	64.8812	81.2505	91.5676
ENSMUSG00000028041	na	3794.06	4278.69	3105.79	4367.48	3187.09	2976.64
ENSMUSG00000028042	na	1804.43	1702.82	1435.4	1775.28	1694.08	1475.33
ENSMUSG00000028044	na	208.827	141.228	328.741	127.218	197.033	183.818
ENSMUSG00000028047	na	2284.93	2302.41	2524.46	2319.83	1940.54	2695.77
ENSMUSG00000028048	na	1307.03	1242	1264.19	1132.25	1042.72	1135.03
ENSMUSG00000028049	na	1355.68	1284.78	1181.51	1228.93	1187.61	1239.57
ENSMUSG00000028051	na	5.40652	9.68422	11.0665	3.18045	8.12505	15.0335
ENSMUSG00000028053	na	2647.75	3103.71	1952.3	3717.27	2593.25	2227.68
ENSMUSG00000028057	na	2021.37	1736.7	2212.66	1718.07	1715.06	1696.05
ENSMUSG00000028059	na	6566.3	7479.45	5848.46	7722.86	6552.12	6353.82
ENSMUSG00000028060	na	3458.79	3267.63	3454.04	3341.41	3774.78	3491.19
ENSMUSG00000028062	na	1362.44	1035.41	1951.63	936.959	1111.78	1531.36
ENSMUSG00000028063	na	4329.27	4056.11	4149.34	4081.15	3466.65	3542.44
ENSMUSG00000028064	na	1940.27	1476.03	1493.34	1591.51	1610.8	1391.97
ENSMUSG00000028066	na	200.041	192.877	194.641	157.75	165.886	211.835
ENSMUSG00000028068	na	64.8782	92.0001	106.76	108.135	80.5735	93.6177
ENSMUSG00000028069	na	788.682	715.02	1042.2	566.118	834.84	1020.91
ENSMUSG00000028070	na	1603.71	1442.95	1991.98	1205.39	1422.56	1872.35
ENSMUSG00000028071	na	110.834	123.474	87.2304	152.661	157.761	66.9673
ENSMUSG00000028072	na	16.2196	15.3334	23.435	15.9022	22.3439	34.8503
ENSMUSG00000028073	na	2023.05	2336.21	1663.41	2422.1	2383.04	1742.37
ENSMUSG00000028076	na	286.958	349.634	312.285	324.775	363.614	362.905
ENSMUSG00000028078	na	122.998	203.369	116.524	184.466	166.564	153.068
ENSMUSG00000028080	na	1271.2	1396.15	1110.57	1457.28	1357.56	1471.25
ENSMUSG00000028081	na	11209.1	8362.94	18347.6	7256.04	10409.1	11685.3
ENSMUSG00000028082	na	3015.5	3140.92	2491.9	3646.09	2522.82	2492.14
ENSMUSG00000028085	na	179.767	223.544	189.433	183.83	189.585	289.053
ENSMUSG00000028086	na	1455.04	1485.73	1730.31	1218.11	1291.2	1393.34
ENSMUSG00000028088	na	1448.93	1761.71	1283.71	2141.73	1769.92	1696.04
ENSMUSG00000028089	na	629.86	656.106	597.592	652.63	717.712	727.757
ENSMUSG00000028093	na	702.171	725.51	752.523	770.941	838.911	1006.56
ENSMUSG00000028096	na	537.273	519.72	413.368	536.224	494.275	462.623
ENSMUSG00000028098	na	1637.51	1554.31	1518.05	1594.05	1381.25	1424.73
ENSMUSG00000028099	na	740.021	872.387	749.265	868.893	747.501	798.135
ENSMUSG00000028100	na	32.4391	44.386	17.5763	24.8075	57.5525	41.0004
ENSMUSG00000028101	na	1125.23	1194.39	973.85	1359.33	1326.41	1188.33
ENSMUSG00000028102	na	807.791	871.004	651.58	778.669	752.08	764.463
ENSMUSG00000028104	na	1428.67	1321.9	1909.31	1269	1704.23	1738.42
ENSMUSG00000028106	na	1639.52	1927.97	1348.18	2286.09	1614.18	1444.58
ENSMUSG00000028107	na	835.985	815.089	810.461	791.931	866.671	829.576
ENSMUSG00000028108	na	4715.06	4549.26	3999.55	4061.38	4340.68	4351.52
ENSMUSG00000028111	na	554.844	551.194	895.739	412.822	515.941	585.623
ENSMUSG00000028114	na	669.055	699.687	677.01	770.301	731.257	773.545
ENSMUSG00000028115	na	212.12	217.376	336.167	178.772	234.215	285.021
ENSMUSG00000028116	na	39.1973	679.511	0.650973	284.968	284.377	369.004
ENSMUSG00000028121	na	2707.97	2448.5	1654.77	2595.89	1739.44	1508.13
ENSMUSG00000028124	na	2587.14	2821.77	2563.34	2427.72	2855.4	2895.96
ENSMUSG00000028125	na	165.575	181.579	182.272	230.901	241.72	225.502
ENSMUSG00000028126	na	1399.6	1410.67	1266.78	1615.69	1287.82	1283.32
ENSMUSG00000028127	na	5456.88	5526.8	5619.74	4985.36	4351.8	5326.64
ENSMUSG00000028128	na	2701.87	2638.93	1969.84	2449.53	2613.55	1963.23
ENSMUSG00000028132	na	773.128	767.47	896.396	812.282	763.75	768.751
ENSMUSG00000028133	na	168.278	181.579	217.425	124.674	253.908	263.086
ENSMUSG00000028134	na	1265.81	1312.21	1507.67	1310.98	1700.15	1586.05
ENSMUSG00000028136	na	2482.24	2396.87	2079.21	2572.98	2014.34	2207.85
ENSMUSG00000028137	na	9.46141	22.5965	20.1802	11.4496	12.8647	20.5002
ENSMUSG00000028138	na	1675.33	1703.63	1973.74	1482.09	1723.86	1945.47
ENSMUSG00000028139	na	214.909	213.053	303.353	150.117	289.793	349.187
ENSMUSG00000028140	na	1542.87	1443.75	1820.13	1388.58	1450.32	1670.08
ENSMUSG00000028141	na	2.02745	2.42106	6.50973	1.90827	9.47923	4.10004
ENSMUSG00000028145	na	227.75	225.158	198.547	195.28	177.397	202.952
ENSMUSG00000028148	na	29.7359	15.3334	22.7841	12.7218	10.1563	15.0335
ENSMUSG00000028149	na	2188.32	2182.19	1719.18	2472.44	1629.74	1645.49
ENSMUSG00000028150	na	720.417	882.875	956.93	802.113	984.482	1497.19
ENSMUSG00000028152	na	1238.77	1296.08	1020.06	1419.13	1008.87	1107.02
ENSMUSG00000028156	na	1707.36	1756.87	1906.28	1570.78	1524.74	1679.51
ENSMUSG00000028158	na	118.944	196.913	193.99	183.83	225.47	230.969
ENSMUSG00000028159	na	700.816	639.965	745.364	578.205	658.806	605.436
ENSMUSG00000028161	na	13111.7	11503	16618.5	9340.5	10418.5	11674.4
