#1.2							
19067	6						
Name	Description	S78	S76	S74	S80	S43	S44
ENSMUSG00000002250	na	874.729	659.53	873.802	595.681	616.506	801.267
ENSMUSG00000002257	na	190.013	137.144	144.125	132.007	99.4993	132.858
ENSMUSG00000002265	na	1044.64	1138.5	1025.48	1042.86	767.705	689.009
ENSMUSG00000002266	na	97.099	100.618	64.894	54.4528	44.8723	71.0635
ENSMUSG00000002274	na	537.393	481.037	588.573	214.511	367.757	360.467
ENSMUSG00000002279	na	1038.8	892.47	862.488	712.011	1187.16	1026.82
ENSMUSG00000002280	na	1740.25	1506.52	1481.24	1358.02	1802.7	1688.01
ENSMUSG00000002289	na	7209.08	6378.81	2270.53	5132.58	4268.7	3356.46
ENSMUSG00000002297	na	112.166	90.2806	139.597	135.307	153.151	131.828
ENSMUSG00000002307	na	702.295	729.132	783.257	799.469	780.387	756.979
ENSMUSG00000002308	na	911.556	870.415	841.355	722.738	738.443	698.276
ENSMUSG00000002319	na	1495.32	1376.73	1299.3	1622.8	1760.31	1763.75
ENSMUSG00000002320	na	3961.4	3525.26	3604.95	4258.51	5158.98	4871.71
ENSMUSG00000002324	na	419.367	406.607	438.412	443.048	357.027	320.301
ENSMUSG00000002325	na	1191.14	1041.48	916.819	1020.58	815.762	725.056
ENSMUSG00000002326	na	723.221	689.854	660.258	627.032	727.711	627.213
ENSMUSG00000002329	na	1027.91	1159.87	1199.02	1263.96	1392.99	1315.2
ENSMUSG00000002332	na	2748.11	2359	2519.52	3443.76	4458.02	4488.29
ENSMUSG00000002342	na	1267.3	1099.91	1022.46	916.619	1045.72	1021.67
ENSMUSG00000002343	na	284.601	276.355	283.723	241.738	304.351	260.566
ENSMUSG00000002345	na	487.17	416.945	387.854	382.82	455.551	501.564
ENSMUSG00000002346	na	8250.9	7317.5	5594.62	5321.5	9082.72	7243.36
ENSMUSG00000002365	na	4169.4	3950.98	4811.21	5017.91	5437.35	4812.75
ENSMUSG00000002372	na	1654.03	1647.12	1663.09	1669.06	1592.98	1562.37
ENSMUSG00000002379	na	2301.07	1968.95	1943.81	1906.67	2626.98	2427.48
ENSMUSG00000002393	na	3588.4	3073.69	3813.61	3442.01	4433.55	4264.87
ENSMUSG00000002395	na	1570.33	1471.37	1381.64	1241.69	1429.08	1320.34
ENSMUSG00000002396	na	529.022	515.495	436.148	500.8	504.325	464.488
ENSMUSG00000002409	na	718.199	595.437	679.124	697.16	690.641	746.683
ENSMUSG00000002413	na	1789.64	1720.84	1579.34	2285.36	2385.06	2566.52
ENSMUSG00000002416	na	2202.3	1897.9	1755.85	1848.92	2324.53	2014.5
ENSMUSG00000002428	na	1406.12	1359.73	1206.47	1487.2	1837.72	1744.24
ENSMUSG00000002455	na	2228.25	2218.38	2089.41	2324.16	2388.01	2493.4
ENSMUSG00000002458	na	138.115	156.441	197.7	168.309	78.0387	91.6617
ENSMUSG00000002475	na	3107.21	2440.31	2302.97	4119.34	5624.6	5749.09
ENSMUSG00000002477	na	486.332	561.478	496.514	575.317	557.977	552.03
ENSMUSG00000002486	na	504.748	517.563	443.695	412.521	348.248	423.292
ENSMUSG00000002489	na	303.016	1180.54	1774.02	1723.51	132.666	448.009
ENSMUSG00000002496	na	3027.66	2713.94	3409.96	2792.77	2980.1	3242.15
ENSMUSG00000002500	na	42.6901	41.3499	21.8828	87.4545	151.2	124.619
ENSMUSG00000002504	na	2106.04	2598.13	2828.23	2019.71	1310.08	1711.7
ENSMUSG00000002524	na	3036.86	2969.54	3011.5	3050.26	3139.15	2985.69
ENSMUSG00000002546	na	2648.47	2555.41	2594.96	2598.07	2543.05	2653.02
ENSMUSG00000002550	na	2804.13	2374.42	2729.68	2636.48	3057.5	3190.48
ENSMUSG00000002565	na	1799.72	3406.73	2781.41	3620.36	982.312	1246.2
ENSMUSG00000002578	na	154.019	115.78	118.469	126.232	192.17	150.366
ENSMUSG00000002580	na	1968.77	1810.44	1695.54	2607.96	3489.31	3018.66
ENSMUSG00000002588	na	2.51118	24.1208	35.4653	25.5763	39.0194	19.5682
ENSMUSG00000002602	na	988.568	1046.84	1181.68	1037.09	663.33	726.084
ENSMUSG00000002603	na	297.993	320.462	562.917	540.403	206.803	303.822
ENSMUSG00000002608	na	1788.8	1607.82	1632.16	1647.61	1794.89	1714.79
ENSMUSG00000002617	na	385.884	354.919	344.844	232.662	324.836	375.916
ENSMUSG00000002625	na	3450.37	3849.69	3409.95	2837.32	2700.14	2881.68
ENSMUSG00000002633	na	59.4313	133.009	191.664	241.737	31.2155	111.23
ENSMUSG00000002635	na	405.138	376.284	346.353	319.291	378.488	357.378
ENSMUSG00000002658	na	1088.18	1090.95	1005.86	993.351	955.974	926.916
ENSMUSG00000002660	na	1687.51	1557.51	1402.77	1448.77	2042.66	1856.92
ENSMUSG00000002661	na	467.08	426.592	471.613	395.195	502.374	420.202
ENSMUSG00000002668	na	36.8307	32.3908	48.2932	33.8267	26.3381	30.8972
ENSMUSG00000002679	na	403.463	413.499	372.009	387.769	382.39	396.514
ENSMUSG00000002688	na	493.029	675.382	825.512	566.804	296.547	394.454
ENSMUSG00000002699	na	18.4153	35.1474	37.729	28.8765	10.7303	21.628
ENSMUSG00000002718	na	1758.66	1713.27	1759.67	1677.32	1917.81	1771.46
ENSMUSG00000002728	na	1373.16	1246.23	1164.37	1219.55	1351.61	1336.18
ENSMUSG00000002731	na	647.048	582.344	543.298	490.075	553.099	541.731
ENSMUSG00000002732	na	110.492	119.915	136.579	156.758	52.6761	74.1533
ENSMUSG00000002733	na	2061.68	2254.26	2727.81	2432.22	1914.87	2119.55
ENSMUSG00000002741	na	2848.52	2880.02	3475.59	3679.68	3228.85	3518.16
ENSMUSG00000002748	na	4395.4	4591.93	4702.51	4572.36	4032.67	4091.84
ENSMUSG00000002763	na	3440.26	3419.72	3361.66	3007.21	3486.37	3355.47
ENSMUSG00000002767	na	1697.58	1441.03	1328.07	1527.12	2064.13	1775.57
ENSMUSG00000002768	na	1389.52	1361.1	1252.61	1565.93	1767.58	1514.99
ENSMUSG00000002769	na	724.058	690.542	513.869	542.053	921.833	640.601
ENSMUSG00000002771	na	36.8307	34.4582	34.7107	28.8765	22.4361	20.5981
ENSMUSG00000002778	na	3829.53	3461.6	3432.54	3649.97	4435.52	4034.18
ENSMUSG00000002781	na	1507.54	1302.52	1399.74	1260.66	1725.63	1716.84
ENSMUSG00000002797	na	1263.96	1148.84	899.459	1852.22	2386.04	2269.91
ENSMUSG00000002799	na	398.441	740.164	701.761	726.863	244.846	441.83
ENSMUSG00000002803	na	1013.67	917.284	797.593	787.089	955.978	965.023
ENSMUSG00000002804	na	518.978	492.063	362.954	374.569	517.981	498.474
ENSMUSG00000002808	na	317.246	270.153	259.576	413.346	675.035	612.794
ENSMUSG00000002812	na	2995.85	3146.06	3326.21	3723.41	2908.89	3164.92
ENSMUSG00000002814	na	301.341	341.136	315.415	288.764	302.4	350.167
ENSMUSG00000002820	na	1984.69	1742.89	1727.21	1690.52	2088.53	1918.71
ENSMUSG00000002825	na	193.361	159.197	119.978	162.533	141.445	142.127
ENSMUSG00000002831	na	654.581	872.473	2201.08	1834.86	198.999	1312.09
ENSMUSG00000002833	na	1392.03	1467.24	1380.89	1441.35	1483.71	1421.27
ENSMUSG00000002835	na	114.677	155.062	153.18	163.358	166.807	138.008
ENSMUSG00000002844	na	765.91	803.566	809.665	727.687	516.031	635.452
ENSMUSG00000002845	na	616.913	642.991	602.156	597.33	589.193	568.509
ENSMUSG00000002846	na	976.85	905.563	901.723	979.325	1265.2	1155.55
ENSMUSG00000002847	na	1027.91	736.028	486.705	682.31	616.505	608.674
ENSMUSG00000002870	na	390.07	404.54	488.214	454.598	496.521	428.441
ENSMUSG00000002871	na	1829.82	1618.85	1481.24	1292.01	1616.37	1455.26
ENSMUSG00000002881	na	1918.54	2037.13	2494.7	2972.72	2613.28	2781.78
ENSMUSG00000002885	na	789.351	1030.99	1135.65	1452.07	1109.12	1262.66
ENSMUSG00000002897	na	1339.3	1195	1090.38	1244.17	1765.62	1763.22
ENSMUSG00000002900	na	6926.88	5906.95	6411.53	5666.2	6689.06	5736.42
ENSMUSG00000002908	na	177.457	151.616	141.107	110.556	133.641	148.306
ENSMUSG00000002910	na	500.562	1053.73	627.813	847.316	898.42	420.202
ENSMUSG00000002944	na	5026.69	4336.32	8166.22	28349.2	32449.3	35920.7
ENSMUSG00000002948	na	1995.65	2011.11	1878.56	1921.3	2087.33	2087.84
ENSMUSG00000002949	na	2260.91	2127.47	1944.57	2186.38	2595.73	2516.06
ENSMUSG00000002957	na	7421.39	6491.23	7053.81	6316.55	8879.8	8745.92
ENSMUSG00000002963	na	722.384	674.003	672.332	681.485	868.18	865.121
ENSMUSG00000002968	na	3119.73	2816.63	2936.09	3115.34	3543.94	3432.68
ENSMUSG00000002980	na	5088.58	9589.98	11156.3	14308.9	3158.58	4285.36
ENSMUSG00000002981	na	7719.94	6232.82	6688.76	7906.03	11013.1	9842.65
ENSMUSG00000002983	na	169.923	199.169	227.129	352.293	120.96	122.559
ENSMUSG00000002984	na	1901.77	1611.28	1748.35	1876.16	2187.01	2007.28
ENSMUSG00000002985	na	9010.2	11867.4	9626.92	4392.52	3633.65	3478
ENSMUSG00000002992	na	5.02196	6.8899	1.24106	3.29988	11.2583	0.846944
ENSMUSG00000002996	na	3375.86	3770.42	3210	3399.18	3800.5	3758.15
ENSMUSG00000002997	na	308.038	607.152	3824.34	2890.06	119.985	1742.6
ENSMUSG00000003031	na	2877.86	3214.9	2794.98	2668.18	2361.63	2475.88
ENSMUSG00000003032	na	462.894	487.24	575.745	626.207	231.19	444.92
ENSMUSG00000003033	na	1428.02	1179.16	1232.23	1273.87	1503.22	1345.06
ENSMUSG00000003037	na	3035.17	2723.59	2723.28	2586.52	3301.05	3132.96
ENSMUSG00000003038	na	1846.27	1669.48	1314.86	1421.68	2174.35	1695.97
ENSMUSG00000003039	na	3343.24	3152.97	2928.44	3005.67	3178.17	3652.04
ENSMUSG00000003051	na	985.225	1504.44	1674.4	2435.48	627.236	1038.15
ENSMUSG00000003062	na	950.901	863.52	930.398	1174.03	1327.63	1214.26
ENSMUSG00000003068	na	4108.31	4264.62	3914.02	4278.66	4019.03	3859.04
ENSMUSG00000003070	na	23.4377	15.1616	34.7107	46.2024	18.5342	13.3888
ENSMUSG00000003072	na	12624.6	10592.3	10594	10936.6	15552	13602
ENSMUSG00000003099	na	3133.15	2972.42	2855.31	2798.54	3114.79	3160.77
ENSMUSG00000003119	na	1217.09	1272.2	1166.58	1213.64	1282.76	1199.84
ENSMUSG00000003123	na	1515.07	1628.51	3646.2	2763.9	906.224	2277.15
ENSMUSG00000003131	na	2594.05	2500.98	2920.99	2740.78	2621.12	2630.38
ENSMUSG00000003134	na	323.942	445.202	461.048	403.446	161.93	242.028
ENSMUSG00000003135	na	1349.34	1327.33	1346.16	1451.25	1619.3	1704.5
ENSMUSG00000003153	na	45.2013	74.4299	78.4764	70.9536	27.3135	55.6149
ENSMUSG00000003154	na	1417.14	1591.28	1664.61	1612.96	1329.58	1385.22
ENSMUSG00000003161	na	4778.9	4532.5	3911.01	4099.67	4159.42	4154.6
ENSMUSG00000003166	na	3946.86	3666.04	3931.28	3700.81	4270.82	4167.14
ENSMUSG00000003184	na	2352.98	2432.76	1934.74	2117.05	2351.89	2189.58
ENSMUSG00000003190	na	224.332	244.654	187.136	190.585	182.416	159.635
ENSMUSG00000003198	na	312.697	337.146	271.495	297.483	260.581	265.989
ENSMUSG00000003199	na	1809.73	1689.15	1552.93	1490.03	1409.57	1434.66
ENSMUSG00000003200	na	1070.61	1052.35	962.85	926.522	983.288	898.078
ENSMUSG00000003206	na	9.20767	11.0266	15.0916	12.3756	10.7303	16.4785
ENSMUSG00000003208	na	233.464	244.606	246.713	249.127	235.092	239.87
ENSMUSG00000003226	na	4104.11	4260.42	4104.17	4135.94	3871.7	4305.01
ENSMUSG00000003227	na	52.7348	36.5257	31.6924	13.2007	35.1174	14.4187
ENSMUSG00000003228	na	447.642	977.895	964.383	927.837	276.929	419.057
ENSMUSG00000003233	na	2325.34	1995.83	2013.21	1839.01	2001.69	2057.75
ENSMUSG00000003234	na	1686.68	1571.3	1577.06	1485.07	1585.17	1658.16
ENSMUSG00000003235	na	1839.02	1756	1840.42	1863.77	2265.06	2049.52
ENSMUSG00000003269	na	1566.14	1458.27	1156.77	1353.07	1512.98	1466.59
ENSMUSG00000003271	na	50.2236	98.5507	112.432	129.532	20.4852	41.1962
ENSMUSG00000003273	na	171.597	148.171	143.37	107.255	58.529	79.3028
ENSMUSG00000003279	na	42.6901	55.1332	273.159	271.439	16.5832	55.6149
ENSMUSG00000003282	na	64.4537	69.6057	36.9745	37.9519	18.5342	51.4953
ENSMUSG00000003283	na	56.083	41.3499	40.7474	39.602	37.0684	35.0168
ENSMUSG00000003299	na	2691.98	2340.38	2161.87	2370.35	3515.66	3135.03
ENSMUSG00000003308	na	1850.74	1760.13	1990.6	2001.57	2199.72	2123.68
ENSMUSG00000003309	na	1219.59	1245.33	992.279	1021.4	605.774	614.856
ENSMUSG00000003316	na	8224.25	8446.8	8599.14	10256.5	10695.4	10310.4
ENSMUSG00000003344	na	2056.68	1852.48	1813.24	1877.78	2357.72	2192.65
ENSMUSG00000003345	na	3318.11	3139.11	3157.9	3464.35	3432.73	3231.86
ENSMUSG00000003346	na	2241.64	1890.38	2059.3	2467.74	3124.46	2745.74
ENSMUSG00000003348	na	283.764	336.313	317.679	344.043	214.606	237.908
ENSMUSG00000003352	na	410.159	913.143	1435.96	1269.73	267.283	379.005
ENSMUSG00000003354	na	15.0671	15.8508	10.5641	13.2007	11.7058	8.23925
ENSMUSG00000003355	na	96.262	78.5648	86.7768	71.7787	79.9896	70.0336
ENSMUSG00000003360	na	2566.43	2674.67	2835.7	2786.18	2222.14	2402.79
ENSMUSG00000003363	na	2365.5	2091.62	2056.22	1944.62	2169.48	1998.05
ENSMUSG00000003378	na	909.051	745.677	675.349	668.286	672.107	643.69
ENSMUSG00000003379	na	5.02236	2.06749	12.0733	13.6825	8.77935	4.11963
ENSMUSG00000003380	na	4561.2	4368.68	3948.74	4151.56	4092.11	3455.34
ENSMUSG00000003382	na	931.66	1104.03	1275.22	1218.52	734.542	833.192
ENSMUSG00000003402	na	4061.46	3681.52	3733.64	4580.68	5393.49	5173.34
ENSMUSG00000003410	na	82.869	56.5115	34.7107	52.8027	39.9948	61.7944
ENSMUSG00000003411	na	184.153	152.305	129.033	51.1526	86.818	59.7346
ENSMUSG00000003418	na	1620.55	1323.89	1803.45	1933.9	2185.08	2204
ENSMUSG00000003420	na	9522.75	8135.72	6738.37	6079.64	8959.8	8562.45
ENSMUSG00000003421	na	916.581	979.304	944.736	978.5	1069.13	971.203
ENSMUSG00000003423	na	971.83	1032.38	848.148	875.369	1210.58	1033
ENSMUSG00000003429	na	6481.38	6294.91	5936.96	5607.61	6107.16	5631.33
ENSMUSG00000003435	na	2794.95	2955.83	3274.13	3766.33	2934.3	3054.71
ENSMUSG00000003437	na	1941.96	1997.19	1891.73	1820.85	1775.38	1748.78
ENSMUSG00000003438	na	1621.38	1351.46	1509.91	1948.76	2582.1	2228.71
ENSMUSG00000003444	na	509.77	549.954	460.294	471.099	575.535	557.179
ENSMUSG00000003452	na	529.022	533.414	478.404	513.176	492.62	468.607
ENSMUSG00000003458	na	3466.28	2916.45	3195.67	3052.72	2875.78	2680.88
ENSMUSG00000003464	na	3975.22	3406.47	3900.52	3833.07	4625.76	4810.79
ENSMUSG00000003469	na	251.955	208.817	246.748	78.379	172.661	243.058
ENSMUSG00000003477	na	6493.84	6000.63	3569.17	17995	36329.8	28073.5
ENSMUSG00000003484	na	12.5559	6.20248	14.337	11.5506	6.82839	20.5981
ENSMUSG00000003500	na	257.815	262.571	349.372	539.579	191.195	321.33
ENSMUSG00000003518	na	2768.18	2668.44	3268.96	2650.02	1988.01	2470.79
ENSMUSG00000003526	na	13283.4	10684.2	8099.33	5126.79	9938.32	8729.46
ENSMUSG00000003527	na	477.962	474.835	461.047	447.997	461.404	477.876
ENSMUSG00000003528	na	3155.68	2654.63	3800.84	4069.14	4046.36	3947.64
ENSMUSG00000003531	na	2049.95	1749.79	1889.48	1659.99	2282.61	2101.02
ENSMUSG00000003534	na	5847.93	4188.08	4550.26	3904.92	5192.61	4385.39
ENSMUSG00000003541	na	2589.03	2489.95	2379.95	1817.57	1456.4	1614.89
ENSMUSG00000003545	na	87.8914	101.996	46.784	80.0291	79.9897	117.409
ENSMUSG00000003546	na	2964.03	2555.42	2183	2591.45	3845.41	3487.24
ENSMUSG00000003549	na	272.882	324.597	340.316	367.144	198.999	252.327
ENSMUSG00000003555	na	35.1565	17.9183	21.1283	7.42538	21.4606	14.4187
ENSMUSG00000003559	na	2134.51	1947.6	1648	1356.37	2058.25	1923.89
ENSMUSG00000003573	na	257.815	257.748	300.323	199.66	151.2	199.802
ENSMUSG00000003575	na	953.41	900.746	947.748	730.992	870.126	847.618
ENSMUSG00000003581	na	876.403	844.227	804.383	835.766	855.499	810.535
ENSMUSG00000003585	na	113.003	103.375	83.0039	99.8301	115.107	80.3326
ENSMUSG00000003604	na	616.077	610.6	614.983	697.161	777.461	787.878
ENSMUSG00000003617	na	2923.86	3110.88	2376.93	2158.31	1032.06	891.899
ENSMUSG00000003623	na	8678.63	7294.09	6200.4	20155.9	22669.9	21752.9
ENSMUSG00000003644	na	787.671	650.573	814.189	636.932	605.778	551
ENSMUSG00000003660	na	3953.44	3676.7	4061.91	4390.89	3900.97	4356.46
ENSMUSG00000003662	na	2342.94	2204.62	1906.82	2213.61	2767.46	2550.05
ENSMUSG00000003680	na	297.157	242.586	234.675	241.737	294.596	326.48
ENSMUSG00000003721	na	1931.93	1957.92	1954.36	1763.12	1913.89	1995.96
ENSMUSG00000003731	na	3903.22	3518.88	4090.58	3853.77	4336.02	4605.74
ENSMUSG00000003746	na	6529.76	5251.55	5266.3	6762.82	10020.3	8743.98
ENSMUSG00000003752	na	290.46	359.744	356.162	362.193	293.621	346.049
ENSMUSG00000003762	na	834.414	816.478	752.282	789.449	1049.59	939.9
ENSMUSG00000003778	na	1741.09	1924.15	1635.18	1402.57	1474.93	1319.31
ENSMUSG00000003779	na	54.4089	70.2949	54.3298	86.6293	89.7445	65.914
ENSMUSG00000003808	na	948.39	966.897	885.122	933.949	986.214	1035.06
ENSMUSG00000003809	na	13616.3	11076.8	9468.87	10915.3	17079.6	15069
ENSMUSG00000003810	na	2537.11	2361.71	3145.79	3933.85	4277.45	4278.21
ENSMUSG00000003812	na	549.948	565.115	409.738	329.192	330.689	317.211
ENSMUSG00000003813	na	1864.17	1689.85	1767.97	2077.43	2723.57	2849.73
ENSMUSG00000003814	na	19947.9	19135.9	20387.9	22388.8	28380.9	28554.9
ENSMUSG00000003824	na	29.2971	37.9041	28.6741	33.0017	28.289	29.8673
ENSMUSG00000003847	na	4955.48	8389.3	7092.63	7565.44	3405.45	4280.12
ENSMUSG00000003848	na	866.356	827.002	861.734	828.342	961.827	883.66
ENSMUSG00000003849	na	1483.27	1118.51	1223.18	1743.31	1972.43	1530.44
ENSMUSG00000003863	na	19.2524	24.1208	29.4287	35.4768	14.6323	19.5682
ENSMUSG00000003865	na	2643.44	2052.34	2422.2	1442.17	1815.37	1981.54
ENSMUSG00000003868	na	686.387	722.241	683.653	694.685	707.224	629.27
ENSMUSG00000003872	na	12.5559	9.64831	10.5641	10.7255	8.77935	4.11963
ENSMUSG00000003873	na	967.645	1081.3	1004.34	1117.11	1088.64	1106.12
ENSMUSG00000003882	na	9.20767	8.95914	12.8279	6.60034	1.95097	9.26916
ENSMUSG00000003923	na	2077.59	1858.68	1669.89	1902.55	2393.84	2258.59
ENSMUSG00000003929	na	422.716	416.945	408.228	335.792	392.145	439.77
ENSMUSG00000003934	na	48.5495	60.6465	83.7585	119.631	36.0929	42.2262
ENSMUSG00000003948	na	1636.67	2215.97	3515.51	2405.83	508.065	1098.02
ENSMUSG00000003949	na	7034.06	5403.69	5475.92	3351.37	6860.63	6032.14
ENSMUSG00000003955	na	1358.53	1359.72	1472.19	1382.76	1323.73	1237.94
ENSMUSG00000003970	na	12590	13594.1	12237.6	11823.9	11877.7	11099.8
ENSMUSG00000003992	na	522.325	564.332	529.337	392.72	399.948	502.594
ENSMUSG00000004018	na	152.345	139.9	141.107	171.609	190.219	165.815
ENSMUSG00000004032	na	3477.95	2700.14	2659.87	1792	2785.02	2274.05
ENSMUSG00000004035	na	358.262	272.909	254.294	145.207	209.729	139.037
ENSMUSG00000004040	na	3538.19	3549.27	3322.31	4171.37	2572.34	2776.6
ENSMUSG00000004043	na	948.26	876.358	797.267	775.182	714.782	797.138
ENSMUSG00000004044	na	1653.19	2811.79	3982.69	3606.26	950.121	1664.33
ENSMUSG00000004054	na	2368	1980	2302.99	2080.8	2378.26	2362.58
ENSMUSG00000004056	na	2915.89	2967.63	3405.27	3372.84	3184.06	3536.07
ENSMUSG00000004069	na	4715.87	4084.73	4445.44	4668.05	5839.92	5588.53
ENSMUSG00000004070	na	2291.9	2135	1878.14	1964.45	2359.71	2232.86
ENSMUSG00000004071	na	3370	2808.35	3071.9	2864.56	3412.24	3021.77
ENSMUSG00000004085	na	624.447	649.883	598.383	525.552	423.36	525.252
ENSMUSG00000004096	na	1808.91	1889.66	1728.74	1819.22	2150.92	2004.21
ENSMUSG00000004098	na	30.1342	50.9982	46.784	108.081	92.671	108.14
ENSMUSG00000004099	na	826.178	773.937	802.116	782.141	716.006	771.4
ENSMUSG00000004100	na	657.092	598.886	522.984	542.998	542.369	609.705
ENSMUSG00000004105	na	1727.7	1317	1886.45	778.839	712.104	871.302
ENSMUSG00000004110	na	49.3866	38.5932	15.0916	6.60034	16.5832	18.5383
ENSMUSG00000004127	na	327.29	287.383	295.795	334.968	325.811	321.332
ENSMUSG00000004151	na	688.418	526.315	550.868	589.041	1368.39	1341.84
ENSMUSG00000004187	na	906.532	915.212	675.351	548.653	652.598	565.418
ENSMUSG00000004207	na	49146.3	41773.6	44373.7	60079.1	67581.8	64752.3
ENSMUSG00000004221	na	1621.39	1744.97	1700.07	1551.9	1599.79	1726.12
ENSMUSG00000004231	na	1623.89	3163.26	4276.24	3594.7	1198.87	1533.53
ENSMUSG00000004233	na	557.483	513.427	522.17	510.701	531.639	571.598
ENSMUSG00000004263	na	3800.64	3117.14	3544.55	3453.93	3660.66	3652.33
ENSMUSG00000004264	na	4911.08	4207.4	4308.58	4648.3	6395.38	5613
ENSMUSG00000004266	na	819.482	684.343	616.492	672.413	911.102	949.571
ENSMUSG00000004267	na	51.8978	84.7673	62.6302	65.1783	49.7497	37.0766
ENSMUSG00000004268	na	1304.97	1403.14	1277.5	1178.98	1388.11	1332.7
ENSMUSG00000004270	na	4602.89	3584.4	2942.9	3506.36	4790.73	4224.61
ENSMUSG00000004285	na	5233.69	4859.56	3988.25	3823.74	5011.69	4349.96
ENSMUSG00000004317	na	3785.19	3290.75	3602.36	3339.77	5112.5	5160.84
ENSMUSG00000004319	na	6415.93	5584.41	5927.47	5935.24	7719.78	7810.94
ENSMUSG00000004328	na	150.671	180.561	88.286	145.207	116.083	104.021
ENSMUSG00000004341	na	2462.64	1881.42	1288.82	1623.68	1570.53	1596.35
ENSMUSG00000004347	na	132.256	333.556	436.148	778.84	86.8181	175.084
ENSMUSG00000004356	na	2416.61	2206.69	1571.79	2185.54	2758.66	3166.98
ENSMUSG00000004359	na	1.67412	4.13499	3.01832	0.825042	1.95097	2.05981
ENSMUSG00000004364	na	4479.96	4130.87	4218.85	4979.11	5836.2	5979.67
ENSMUSG00000004371	na	13.393	15.8508	14.337	62.7032	12.6813	3.08972
ENSMUSG00000004383	na	555.807	557.533	625.548	443.048	391.169	463.459
ENSMUSG00000004393	na	833.711	747.743	671.576	812.666	905.249	891.897
ENSMUSG00000004394	na	5756.54	4918.63	4739.49	5147.38	6833.19	6129.01
ENSMUSG00000004415	na	196.709	159.197	90.5497	91.5797	156.078	166.845
ENSMUSG00000004446	na	2123.6	2055.05	2080.39	1992.48	3020.1	2965.12
ENSMUSG00000004451	na	1560.28	1477.57	1663.85	1487.55	1926.58	1817.78
ENSMUSG00000004455	na	4197.14	4161.17	4199.61	4523.04	4330.82	4101.04
ENSMUSG00000004460	na	2949.75	2966.91	2965.55	3725.04	4445.32	4292.79
ENSMUSG00000004462	na	956.757	953.113	914.554	757.388	962.799	931.033
ENSMUSG00000004473	na	82.0319	126.117	187.136	202.96	83.8916	106.08
ENSMUSG00000004500	na	412.672	387.312	375.78	263.189	250.7	343.988
ENSMUSG00000004508	na	899.842	969.654	1248.83	1254.07	1091.57	1237.95
ENSMUSG00000004530	na	1687.53	1720.83	2260.67	2584.94	3012.25	2948.61
ENSMUSG00000004535	na	13110.9	10804.2	10653.9	11716.3	15836.1	13420.7
ENSMUSG00000004552	na	20.9265	170.224	394.645	703.76	18.5342	395.485
ENSMUSG00000004558	na	4300.68	4492.54	4194.81	4861.93	5736.79	5305.03
ENSMUSG00000004561	na	662.114	679.517	586.31	553.602	611.628	607.645
ENSMUSG00000004562	na	536.556	768.42	967.372	673.234	423.36	555.119
ENSMUSG00000004565	na	2631.73	2851.77	3105.09	3346.36	2956.68	3079.44
ENSMUSG00000004567	na	2253.36	2142.62	1767.98	1786.21	2281.65	2206.05
ENSMUSG00000004568	na	3558.45	3327.89	3268.91	2800.15	2846.45	2989.85
ENSMUSG00000004591	na	3224.36	3064.03	3243.19	3079.9	3060.1	3312.18
ENSMUSG00000004609	na	37.6677	58.579	34.7107	31.3516	24.3871	45.3159
ENSMUSG00000004610	na	13386.4	11586	10272.1	10113.1	14657.9	11740.7
ENSMUSG00000004612	na	8.37061	11.0266	12.8279	5.77529	0.975484	11.329
ENSMUSG00000004626	na	3715.75	3217.04	2789.69	3154.13	3789.76	3378.09
ENSMUSG00000004631	na	221.821	196.412	239.202	299.49	107.303	125.649
ENSMUSG00000004633	na	575.06	932.441	877.575	905.069	727.712	633.391
ENSMUSG00000004637	na	594.312	494.821	464.822	452.948	612.604	535.55
ENSMUSG00000004642	na	841.224	844.226	939.448	927.348	740.389	734.32
ENSMUSG00000004655	na	39490.8	41674.5	31682.6	36663.2	45052.7	43522.8
ENSMUSG00000004661	na	366.633	308.057	302.587	202.135	236.067	217.31
ENSMUSG00000004665	na	714.013	885.577	962.091	1197.96	523.835	555.119
ENSMUSG00000004667	na	1630.59	1648.48	1552.18	1749.09	2077.8	1779.67
ENSMUSG00000004668	na	6573.44	4935.8	4747.07	2588.16	4316.52	4189.66
